id,title,type,publisher
doi:10.1016/b978-0-444-81993-2.50094-9,Positron Annihilation Lifetime Calculation For A Vacancy In Iron With Lattice Relaxation,book chapter,crossref:78
doi:10.1016/b978-0-08-042132-2.50011-8,References,book chapter,crossref:78
doi:10.2991/iccsee.2013.359,A Traffic Sign Detection Method With High Accuracy And Efficiency,proceedings article,crossref:1574
doi:10.4018/978-1-4666-1740-7.ch059,Web 2.0 Applications And Citizen Relations Through E-Government Websites,book chapter,crossref:2432
doi:10.1017/cbo9781139344524.013,Working With Complex Issues In Group Situations,book chapter,crossref:56
doi:10.1017/cbo9780511895524.006,Strategies For Improving Health,book chapter,crossref:56
doi:10.1017/cbo9781139104159.015,Professing Criminal Law,book chapter,crossref:56
doi:10.1016/b978-0-12-549902-6.50021-2,Preparation Of Microemulsions With Ionic Surfactants,book chapter,crossref:78
doi:10.2172/1061836,Electron Gun For RHIC EBIS,report,crossref:960
doi:10.1017/cbo9781139015363.007,Celebrity Women Novelists And The Cosmopolitan Fantasy,book chapter,crossref:56
doi:10.1017/cbo9781139047494.015,"Socioeconomics, Biosafety, And Sustainable Development",book chapter,crossref:56
doi:10.4018/978-1-4666-2029-2.ch009,Neuromorphic Smart Controller For Seismically Excited Structures,book chapter,crossref:2432
doi:10.1017/cbo9780511763397.003,The Development Of Principles Relating To Anti-Doping Regimes: The Role Of The Court Of Arbitration For Sport,book chapter,crossref:56
doi:10.1017/upo9781844654635.006,Aristotle,book chapter,crossref:56
doi:10.1017/cbo9781139198776.009,Options To Protect Coastlines And Secure Maritime Jurisdictional Claims In The Face Of Global Sea Level Rise,book chapter,crossref:56
doi:10.2991/iccsee.2013.226,A Semantic Tag Stock For Content-oriented Image Annotation,proceedings article,crossref:1574
doi:10.5244/c.15.49,A Practical Method For Estimation Of Point Light-Sources,proceedings article,crossref:3205
doi:10.5244/c.14.1,Computer Vision Methods For Image Guided Surgery,proceedings article,crossref:3205
doi:10.1016/b978-0-12-384719-5.00156-8,Intertidal Ecosystems,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50081-9,Sputter-deposited Amorphous Al–Mo–Si Alloys Resistant To High Temperature Sulfidation And Oxidation,book chapter,crossref:78
doi:10.1017/cbo9781139236874.003,Creation And Evil,book chapter,crossref:56
doi:10.1016/b978-0-444-89353-6.50115-9,Passivation Layers On YBa2Cu3O7-x Thin Films,book chapter,crossref:78
doi:10.1017/cbo9781139176057.001,Introduction,book chapter,crossref:56
doi:10.2991/iccsee.2013.510,Functional Link Artificial Neural Networks Filter For Gaussian Noise,proceedings article,crossref:1574
doi:10.1017/cbo9781139198431.004,Integument (Skin),book chapter,crossref:56
doi:10.1017/cbo9780511997778.015,Manipulation Of Amniotic Fluid Volume,book chapter,crossref:56
doi:10.1017/cbo9781139047470.003,Introduction,book chapter,crossref:56
doi:10.2172/1061671,Coupling Measurement And Correction During RHIC Run 2001 And Development For 2003,report,crossref:960
doi:10.1201/b11810-128,A Coupled-Mode Model For Water-Wave Induced Groundwater Pressure And Flow In Variable Bathymetry Regions And Beaches,book chapter,crossref:301
doi:10.1017/cbo9781139048095.036,"Hardy, Darwin, andThe Origin Of Species",book chapter,crossref:56
doi:10.1017/cbo9780511675850.004,"Music, Space And Subjectivity",book chapter,crossref:56
doi:10.1017/cbo9780511843716.034,Development Of Affective Circuitry,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00281-1,Deforestation And Land Clearing,book chapter,crossref:78
doi:10.5244/c.15.8,Model-Based Hand Tracking Using An Unscented Kalman Filter,proceedings article,crossref:3205
doi:10.1016/b978-0-12-395675-0.50007-5,The Biochemistry Of Plant Viruses,book chapter,crossref:78
doi:10.1016/b978-0-444-89353-6.50101-9,Epitaxial Yttria Stabilized Zirconia On Si(100) By Evaporation — An XPS And LEED Study,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50091-1,Oxidation Of Powdered And Sintered TiN,book chapter,crossref:78
doi:10.5244/c.16.63,Saliency Of Interest Points Under Scale Changes,proceedings article,crossref:3205
doi:10.1016/b978-0-12-384719-5.00240-9,Land-Use Issues,book chapter,crossref:78
doi:10.1016/b978-0-12-549902-6.50017-0,Monitoring Of Column Effluents For Radioactivity By Continuous Liquid Scintillation Counting,book chapter,crossref:78
doi:10.2991/iccsee.2013.169,TCAS/ ADS-B Integrated Surveillance And Collision Avoidance System,proceedings article,crossref:1574
doi:10.1016/b978-0-12-332550-1.50024-x,Lipids In Drug Detoxication,book chapter,crossref:78
doi:10.1017/cbo9781139236874.006,Spirit,book chapter,crossref:56
doi:10.1201/b11810-16,A Panel Method Based On Vorticity Distribution For The Calculation Of Free Surface Flows Around Ship Hull Configurations With Lifting Bodies,book chapter,crossref:301
doi:10.1201/b11810-24,Influence Of Righting Moment Curve On Parametric Roll Motion In Regular Longitudinal Waves,book chapter,crossref:301
doi:10.1016/b978-0-12-384719-5.00349-x,Biodiversity And Ecosystem Services,book chapter,crossref:78
doi:10.1017/cbo9780511979873.007,Maimonides’ Appropriation Of Aristotle's Ethics,book chapter,crossref:56
doi:10.4018/978-1-4666-2029-2.ch001,Optimal Placement Of Controller For Seismic Structures,book chapter,crossref:2432
doi:10.5244/c.12.32,Image Registration Using Multiresolution Frequency Domain Correlation,proceedings article,crossref:3205
doi:10.1016/b978-0-12-395733-7.50036-8,Thermal Analysis Of Polymers By Time-Of-Flight Mass Spectrometry. Ii.,book chapter,crossref:78
doi:10.4018/978-1-61350-047-7.ch019,Equipment Replacement Decisions Models With The Context Of Flexible Manufacturing Cells,book chapter,crossref:2432
doi:10.2991/iccsee.2013.233,A Universally Fast Adaptive Optimization Of An Image Quality,proceedings article,crossref:1574
doi:10.1016/b978-0-12-395658-3.50021-6,Some Interrelations Of Natural Polyamines And Nucleic Acids In Growing And Virus-Infected Bacteria,book chapter,crossref:78
doi:10.1016/b978-0-12-424301-9.50012-7,Seed And Seedling Vigor,book chapter,crossref:78
doi:10.5244/c.13.43,Road Recognition Using Fuzzy Classifiers,proceedings article,crossref:3205
doi:10.5244/c.9.58,Learning The Distribution Of Object Trajectories For Event Recognition.,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81991-8.50187-4,Electrical Property Of Tantalum Oxide Films Prepared By KrF Excimer Laser Chemical Vapor Deposition,book chapter,crossref:78
doi:10.1016/b978-0-444-89353-6.50116-0,Preparation Of Thin Films Of CeO2 By MOCVD,book chapter,crossref:78
doi:10.1016/b978-0-12-549902-6.50026-1,Introductory Remarks On Problems Of Chemiluminescence In Liquid Scintillation Counting,book chapter,crossref:78
doi:10.1201/b11810-29,Automatic Trajectory Planning And Collision Avoidance Of Ships In Confined Waterways,book chapter,crossref:301
doi:10.1016/b978-0-444-81993-2.50111-6,ARUPS Calculation For H/Pd(111),book chapter,crossref:78
doi:10.1016/b978-0-12-549902-6.50007-8,Recent Advances In Sample Preparation,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00233-1,Agrobiodiversity,book chapter,crossref:78
doi:10.2991/iccsee.2013.103,Design Of A 2.5GHz Beam Scanning Antenna Array Controlled By Voltage Based On CRLH TL,proceedings article,crossref:1574
doi:10.1017/cbo9781139018180.015,Atlantic Auden,book chapter,crossref:56
doi:10.2991/iccsee.2013.231,Nighttime Pedestrian Detection Using Local Oriented Shape Context Descriptor,proceedings article,crossref:1574
doi:10.1017/cbo9780511920103.002,Sketching Muslims: The Big Picture,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00217-3,Alpine Ecosystems,book chapter,crossref:78
doi:10.2118/163872-ms,Thermal Reactivation Of Microfractures And Its Potential Impact On Hydraulic Fractures Efficiency,proceedings article,crossref:861
doi:10.1016/b978-0-12-394294-4.00008-0,Influence Of Kiwifruit On Protein Digestion,book chapter,crossref:78
doi:10.1145/2433396.2433445,Latent Factor Models With Additive And Hierarchically-Smoothed User Preferences,proceedings article,crossref:320
doi:10.4018/978-1-4666-1740-7.ch034,Using A Fuzzy-Based Cluster Algorithm For Recommending Candidates In E-Elections,book chapter,crossref:2432
doi:10.2991/iccsee.2013.331,Construction Of Collaborative Learning Environment Supported By Cloud-computing,proceedings article,crossref:1574
doi:10.5244/c.15.23,Recognition Of Facial Expressions In The Presence Of Occlusion,proceedings article,crossref:3205
doi:10.1017/cbo9781139104159.007,Reflections onDudley And Stephensand Killing The Innocent: Taking A Wrong Conceptual Path,book chapter,crossref:56
doi:10.1017/cbo9781139003872.005,Cognitive Impairment And Symptom Dimensions In Psychosis,book chapter,crossref:56
doi:10.1017/cho9781139018456.001,Introduction,book chapter,crossref:56
doi:10.1017/upo9781844654048.007,Moral Philosophy,book chapter,crossref:56
doi:10.5244/c.16.56,Training Object Detection Models With Weakly Labeled Data,proceedings article,crossref:3205
doi:10.1017/cho9781139018456.029,Matthew Arnold (1822–1888),book chapter,crossref:56
doi:10.1017/cbo9780511675850.013,Classical Music And The Politics Of Space,book chapter,crossref:56
doi:10.1017/cbo9781139198431.013,Sensory Systems,book chapter,crossref:56
doi:10.1017/cbo9781139048095.037,Heredity,book chapter,crossref:56
doi:10.5244/c.15.11,"Tracking Multiple Sports Players Through Occlusion, Congestion And Scale",proceedings article,crossref:3205
doi:10.1016/b978-0-12-447602-8.50029-5,Characteristics Of Freezing Avoidance In Comparison With Freezing Tolerance: A Demonstration Of Extraorgan Freezing,book chapter,crossref:78
doi:10.1017/cbo9780511997778.016,Manipulation Of Amniotic Fluid Volume,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50097-2,Significance Of Ktip In Fatigue Crack Growth Behavior Of Silicon Nitride,book chapter,crossref:78
doi:10.4018/978-1-4666-1740-7.ch045,Service Oriented Architectural Principles For Interoperable And Secure E-government Frameworks,book chapter,crossref:2432
doi:10.1016/b978-0-12-384719-5.00272-0,"Conservation Biology, Discipline Of",book chapter,crossref:78
doi:10.4018/978-1-61350-047-7.ch005,Genetic Vs. Hybrid Algorithm In Process Of Cell Formation,book chapter,crossref:2432
doi:10.1017/cbo9781139343220.005,AgainstGlobalisation,book chapter,crossref:56
doi:10.4018/978-1-4666-1785-8.ch011,A Transfer Learning Approach And Selective Integration Of Multiple Types Of Assays For Biological Network Inference,book chapter,crossref:2432
doi:10.5244/c.12.47,Visual Learning Of Weight From Shape Using Support Vector Machines,proceedings article,crossref:3205
doi:10.2991/iccsee.2013.274,Research On Real-time Driving Method Of Shearer’s Remote Monitoring Platform,proceedings article,crossref:1574
doi:10.1016/b978-0-12-384719-5.00093-9,Measurement And Analysis Of Biodiversity,book chapter,crossref:78
doi:10.5244/c.12.57,Corner Detection Via Topographic Analysis Of Vector Potential,proceedings article,crossref:3205
doi:10.4018/978-1-61350-083-5.ch024,Empowering People Using Twitter,book chapter,crossref:2432
doi:10.1016/b978-0-12-384719-5.00048-4,"Evolution, Theory Of",book chapter,crossref:78
doi:10.5244/c.15.67,Rectification For Any Epipolar Geometry,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81993-2.50128-1,Phase Field Simulations Of Dendritic Solidification,book chapter,crossref:78
doi:10.4018/978-1-61350-123-8.ch018,Towards Achieving Semantic Interoperability In eHealth Services,book chapter,crossref:2432
doi:10.5244/c.14.8,Efficient Head Pose Estimation With Gabor Wavelet Networks,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81993-2.50021-4,Synthesis And Characteristics Of Amorphous Ge-S Semiconductor Alloys By Mechanical Alloying,book chapter,crossref:78
doi:10.1016/b978-0-12-395657-6.50015-x,Hadronic Contributions To The Photon Propagator,book chapter,crossref:78
doi:10.1017/cbo9781139235662.015,Implied Terms In English Contract Law,book chapter,crossref:56
doi:10.1017/cbo9781139380867.011,"Less Repression, More Policing",book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00303-8,Acid And Mercury Deposition Effects On Forest And Freshwater Aquatic Ecosystems,book chapter,crossref:78
doi:10.1016/b978-0-12-549902-6.50022-4,Study Of Structural Changes In Micellar Solutions And Microemulsions By Positron Annihilation Techniques: Their Relevance To Liquid Scintillation Counting Phenomena1,book chapter,crossref:78
doi:10.1017/cbo9780511686931.005,Obsessive–compulsive Symptoms In Schizophrenia: Epidemiological And Clinical Aspects,book chapter,crossref:56
doi:10.1017/cbo9781139048095.022,Hardy And Social Class,book chapter,crossref:56
doi:10.1016/b978-0-12-447602-8.50031-3,Supercooling Ability And Cold Hardiness Of Rhododendron Flower Buds With Reference To Winter Water Relations,book chapter,crossref:78
doi:10.1017/upo9781844653614.005,William James: Pragmatism: A New Name For Some Old Ways Of Thinking,book chapter,crossref:56
doi:10.1017/cbo9781139179003.001,Paternalism – Issues And Trends,book chapter,crossref:56
doi:10.1017/cbo9781139108850.004,Role Of Electromagnetic Theory In Electro-Optics Systems,book chapter,crossref:56
doi:10.1017/cbo9781139198776.015,The National Immigration Policy Option,book chapter,crossref:56
doi:10.1017/cbo9781139048095.010,Illustration,book chapter,crossref:56
doi:10.1017/cbo9781139109376.005,"‘Thesleep Of Death’1: Anaesthesia, Mortality And The Courts From Ether toAdomako",book chapter,crossref:56
doi:10.1017/cbo9781139026796.003,"Mass Migrations, 1880–1920",book chapter,crossref:56
doi:10.1016/b978-0-12-395594-4.50016-6,Physical Adsorption Behavior Of Molecular Solids,book chapter,crossref:78
doi:10.1017/cbo9781139236058.011,The Regulatory Framework For Public Procurement In South Africa,book chapter,crossref:56
doi:10.1016/b978-0-444-81993-2.50163-3,GaAs Solution Growth Experiment In Microgravity Using Get Away Special Program,book chapter,crossref:78
doi:10.1017/cbo9780511895524.005,Introduction,book chapter,crossref:56
doi:10.5244/c.12.85,Real-time Panoramic Mosaics And Augmented Reality,proceedings article,crossref:3205
doi:10.1017/upo9781844653355.009,The Rule-Following Considerations,book chapter,crossref:56
doi:10.1016/b978-0-12-395675-0.50012-9,Intracellular Multiplication Of Bacterial Viruses,book chapter,crossref:78
doi:10.1017/upo9781844654475.011,Ereignis: The Event Of Appropriation,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00403-2,"Diversity, Ecology, And Biogeochemical Influence Of N2-Fixing Microorganisms In The Sea",book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00168-4,Grasshoppers And Their Relatives,book chapter,crossref:78
doi:10.1017/upo9781844654475.001,Introduction: Key Concepts In Heidegger's Thinking Of Being,book chapter,crossref:56
doi:10.1016/b978-0-12-395658-3.50049-6,"Genetic Control, Function, And Assembly Of A Structural Protein In Neurospora",book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00152-0,Parasitoids,book chapter,crossref:78
doi:10.1016/b978-0-12-549902-6.50030-3,Monocyte Chemiluminescence: Physical And Biological Parameters,book chapter,crossref:78
doi:10.1145/2433396.2433474,Online Community Detection In Social Sensing,proceedings article,crossref:320
doi:10.2118/163814-ms,Prediction Of SRV And Optimization Of Fracturing In Tight Gas And Shale Using A Fully Elasto-Plastic Coupled Geomechanical Model,proceedings article,crossref:861
doi:10.1016/b978-0-444-81993-2.50098-6,Computer Simulation Of Growth Process Of Binary Quasicrystal,book chapter,crossref:78
doi:10.1017/cho9781139018456.009,France: The Continuing Debate Over Classicism,book chapter,crossref:56
doi:10.1017/cco9781139019651.015,The Audience,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00388-9,Landscape Legacies,book chapter,crossref:78
doi:10.2991/iccsee.2013.216,Value Analysis Of Transmission Distance In Urban Vehicular Networks,proceedings article,crossref:1574
doi:10.1017/cbo9781139343305.005,Calendar,book chapter,crossref:56
doi:10.5244/c.13.58,Edge Tracking For Motion Segmentation And Depth Ordering,proceedings article,crossref:3205
doi:10.1017/cbo9780511920707.030,Ethnic Stereotyping,book chapter,crossref:56
doi:10.1017/cho9781139018456.005,Women And Literary Criticism,book chapter,crossref:56
doi:10.1017/cbo9780511979873.006,The Arabic And Islamic Reception Of The Nicomachean Ethics,book chapter,crossref:56
